Date,Open,High,Low,Close,Volume
2022-05-04,109.39,114.20,109.39,113.40,673460
2022-05-05,112.50,112.71,110.85,111.15,495730
2022-05-06,110.60,111.30,108.09,109.06,552650
2022-05-09,108.61,110.67,107.87,109.97,265870
2022-05-10,110.31,110.60,108.86,109.07,875080
2022-05-11,108.98,110.56,108.51,108.78,521320
2022-05-12,109.84,111.52,108.20,110.97,537840
2022-05-13,111.34,111.95,110.34,111.38,294450
2022-05-16,111.20,112.67,111.20,112.22,626390
2022-05-17,111.48,113.94,111.45,112.81,651710
2022-05-18,111.24,111.24,108.25,108.49,667040
2022-05-19,108.21,110.68,107.54,109.96,1270000
2022-05-20,109.60,112.99,109.60,112.57,728550
2022-05-23,112.65,114.64,111.97,113.79,520480
2022-05-24,112.97,114.27,112.55,113.17,672870
2022-05-25,113.47,114.39,113.04,113.93,734140
2022-05-26,113.87,115.00,114.19,114.93,270970
2022-05-27,114.13,116.78,114.13,116.46,608850
2022-05-30,116.18,118.00,115.00,116.65,333110
2022-05-31,116.05,118.91,114.48,117.89,6290000
2022-06-01,116.99,116.99,113.69,115.81,828680
2022-06-02,115.21,115.22,112.13,112.68,585850
2022-06-03,112.40,113.26,111.74,112.85,347690
2022-06-06,112.66,113.70,110.79,111.42,323040
2022-06-07,111.28,113.42,109.43,113.22,464640
2022-06-08,112.97,113.64,110.55,111.47,688320
2022-06-09,110.80,111.56,110.25,110.48,543400
2022-06-10,110.15,112.26,109.33,111.70,390700
2022-06-13,111.82,114.05,111.55,113.58,833260
2022-06-14,113.94,116.88,113.73,115.48,1020000
2022-06-15,115.73,116.30,112.54,113.10,702560
2022-06-16,112.75,114.03,111.66,113.80,495030
2022-06-17,115.00,115.78,110.00,112.66,4179999
2022-06-20,112.97,113.43,111.48,111.64,100120
2022-06-21,111.99,115.14,111.55,115.00,506070
2022-06-22,114.63,114.89,113.00,113.80,1080000
2022-06-23,114.24,114.82,113.35,113.71,728280
2022-06-24,113.71,116.30,112.78,115.42,743500
2022-06-27,115.34,118.94,114.78,118.27,705520
2022-06-28,118.28,118.84,113.83,114.29,932720
2022-06-29,114.97,114.97,112.49,112.82,860550
2022-06-30,112.15,113.16,110.56,111.34,1420000
2022-07-01,111.50,114.72,111.50,114.32,266650
2022-07-04,114.83,116.79,112.01,113.00,237070
2022-07-05,114.35,115.68,112.69,115.09,415710
2022-07-06,115.91,116.07,114.07,115.45,599840
2022-07-07,115.32,116.61,113.57,114.41,1010000
2022-07-08,114.08,114.08,111.52,112.46,532760
2022-07-11,112.69,113.38,111.52,112.80,147180
2022-07-12,113.30,113.60,112.20,112.72,602780
2022-07-13,112.04,112.28,111.04,112.03,1350000
2022-07-14,111.84,111.84,108.65,110.09,611500
2022-07-15,110.66,113.48,110.27,113.11,307500
2022-07-18,112.90,113.99,112.24,112.98,413260
2022-07-19,113.69,115.08,113.31,114.95,347190
2022-07-20,115.03,115.05,111.50,111.76,576170
2022-07-21,112.03,112.51,110.96,112.35,513000
2022-07-22,112.00,112.43,111.09,111.98,329990
2022-07-25,111.97,115.35,111.97,114.85,292690
2022-07-26,115.80,119.66,115.77,118.64,574510
2022-07-27,118.84,124.30,118.02,124.01,725600
2022-07-28,123.47,124.90,122.38,123.39,625330
2022-07-29,122.83,123.71,120.96,123.42,899680
2022-08-01,122.56,124.58,121.99,124.11,564630
2022-08-02,124.52,125.69,122.45,123.51,733960
2022-08-03,123.02,124.23,122.25,122.67,924110
2022-08-04,121.11,122.89,120.13,121.56,469000
2022-08-05,120.51,123.32,120.51,122.04,687170
2022-08-08,123.06,123.06,120.65,121.20,666430
2022-08-09,120.50,122.32,120.50,121.87,1200000
2022-08-10,121.71,122.20,119.84,120.76,520159
2022-08-11,120.26,124.66,120.23,124.04,669580
2022-08-12,123.57,124.41,123.29,123.86,447660
2022-08-15,124.30,125.53,123.02,124.91,375860
2022-08-16,125.80,126.86,124.37,125.69,538130
2022-08-17,125.85,126.30,124.53,126.21,246000
2022-08-18,125.40,126.47,125.24,126.38,207950
2022-08-19,125.94,126.86,125.81,126.31,222950
2022-08-22,126.24,126.24,123.92,124.63,709460
2022-08-23,123.97,125.90,123.97,125.72,539910
2022-08-24,125.18,125.99,124.01,124.45,439490
2022-08-25,124.46,126.00,124.20,125.90,621630
2022-08-26,125.68,126.00,123.52,124.47,318840
2022-08-29,123.62,126.00,123.62,125.54,795550
2022-08-30,125.82,126.23,124.45,124.73,482800
2022-08-31,126.04,126.04,122.83,123.18,3220000
2022-09-01,122.50,123.88,121.61,122.92,765080
2022-09-02,125.40,125.40,121.87,122.26,610580
2022-09-05,122.40,122.51,115.10,120.74,150390
2022-09-06,122.72,126.54,122.21,126.35,673830
2022-09-07,126.39,126.87,124.08,124.36,635870
2022-09-08,125.60,125.80,124.17,125.31,448760
2022-09-09,125.27,125.72,124.34,124.90,198720
2022-09-12,125.26,129.48,125.26,128.19,680520
2022-09-13,127.90,129.07,126.15,126.39,480270
2022-09-14,126.69,128.24,125.20,126.51,494610
2022-09-15,125.95,126.16,123.32,123.82,3460000
2022-09-19,122.86,125.71,122.86,125.20,1720000
2022-09-20,126.00,126.17,124.28,125.24,610490
2022-09-21,124.34,124.64,121.05,121.63,696180
2022-09-22,120.85,121.54,120.03,121.04,326990
2022-09-23,120.01,120.01,116.32,116.98,622700
2022-09-26,117.03,117.32,114.65,115.20,441100
2022-09-27,115.50,116.51,114.40,115.60,830410
2022-09-28,115.02,117.59,114.75,116.08,872200
2022-09-29,115.21,118.41,113.01,116.81,874570
2022-09-30,116.81,118.81,116.02,117.67,1210000
2022-10-03,118.37,122.28,118.02,120.80,462990
2022-10-04,121.97,122.74,121.07,121.83,351800
2022-10-05,121.83,123.96,121.83,123.39,362810
2022-10-06,123.44,123.53,121.77,122.22,367380
2022-10-07,121.89,121.89,119.02,120.37,430420
2022-10-10,120.04,121.46,119.32,119.54,228330
2022-10-11,119.15,120.53,117.80,119.58,298040
2022-10-12,120.11,120.45,116.87,117.74,426140
2022-10-13,116.80,120.27,116.00,119.98,405640
2022-10-14,119.90,120.00,117.56,118.42,515730
2022-10-17,119.00,120.98,118.50,119.89,452020
2022-10-18,120.03,121.23,120.03,120.62,451320
2022-10-19,120.73,122.00,120.38,121.75,401160
2022-10-20,120.62,121.18,119.09,119.57,2060000
2022-10-21,119.71,121.51,119.71,120.57,378490
2022-10-24,121.54,122.00,120.33,120.76,571840
2022-10-25,122.00,123.70,120.57,123.02,1110000
2022-10-26,123.68,124.97,123.19,124.64,427230
2022-10-27,124.40,124.40,122.61,123.82,835820
2022-10-28,124.09,124.84,123.12,123.50,962640
2022-10-31,121.64,125.24,120.91,124.81,1460000
2022-11-01,124.65,127.69,124.60,127.19,737700
2022-11-03,127.00,127.00,122.53,123.92,3380000
2022-11-04,124.16,124.16,122.03,123.20,418400
2022-11-07,123.31,126.93,123.31,126.68,852210
2022-11-08,126.65,128.70,126.33,128.50,701230
2022-11-09,128.49,129.66,127.87,128.14,696780
2022-11-10,129.82,129.82,127.87,128.25,388830
2022-11-11,127.52,130.66,127.52,130.32,953530
2022-11-14,129.87,132.59,129.41,131.95,785530
2022-11-15,132.30,134.67,131.27,131.61,591310
2022-11-16,130.90,134.95,130.34,133.49,677570
2022-11-17,132.57,133.10,131.71,132.93,813120
2022-11-18,133.50,134.74,133.35,134.36,394210
2022-11-22,134.36,135.13,131.82,132.28,1010000
2022-11-23,131.61,133.93,131.01,132.72,796440
2022-11-24,132.89,134.33,131.93,133.93,102520
2022-11-25,132.51,133.89,129.55,131.04,535350
2022-11-28,132.25,133.90,131.00,131.27,710650
2022-11-29,131.31,131.92,129.02,129.28,913140
2022-11-30,129.85,132.69,129.59,131.57,6370000
2022-12-01,131.03,132.68,130.68,131.46,2069999
2022-12-02,132.47,134.32,132.36,133.47,545020
2022-12-05,134.14,134.50,131.50,133.11,540450
2022-12-06,133.65,135.26,132.79,135.07,938350
2022-12-07,134.15,135.50,131.89,132.64,557270
2022-12-08,132.56,132.97,130.32,130.43,673750
2022-12-09,130.10,130.82,129.73,129.92,541100
2022-12-13,130.00,133.47,130.00,131.22,1020000
2022-12-14,131.30,132.36,129.91,131.28,610430
2022-12-15,130.77,132.28,130.77,131.29,1310000
2022-12-16,131.29,133.47,130.23,132.97,1930000
2022-12-19,134.58,135.16,133.33,134.19,286080
2022-12-20,134.02,135.01,133.42,133.92,743000
2022-12-21,134.10,136.29,133.82,135.56,716900
2022-12-22,135.79,135.79,133.53,134.73,704150
2022-12-23,134.20,136.88,133.53,135.97,357170
2022-12-26,136.92,137.54,135.56,135.71,33580
2022-12-27,137.00,137.32,134.96,135.52,196740
2022-12-28,135.09,135.52,133.93,134.64,183120
2022-12-29,134.77,135.51,133.85,134.20,367190
2022-12-30,133.22,133.22,131.05,131.84,484620
2023-01-02,132.07,132.07,126.06,130.10,100850
2023-01-03,131.70,131.70,126.06,126.46,645530
2023-01-04,126.39,129.56,126.01,129.25,720770
2023-01-05,129.24,129.73,128.06,129.06,684790
2023-01-06,128.27,131.50,127.94,131.38,425340
2023-01-09,131.15,132.13,129.48,130.77,632010
2023-01-10,131.40,131.43,129.82,130.91,731680
2023-01-11,131.30,134.81,131.17,134.21,670140
2023-01-12,134.23,135.01,132.61,132.84,623630
2023-01-13,133.00,133.80,132.16,132.45,428440
2023-01-16,134.48,137.84,134.09,137.10,164320
2023-01-17,136.10,136.19,133.70,134.90,550580
2023-01-18,134.28,136.90,134.18,135.01,358630
2023-01-19,135.01,136.01,132.78,133.29,522820
2023-01-20,134.39,134.39,131.93,133.87,357770
2023-01-23,134.18,141.56,134.18,138.27,367240
2023-01-24,139.24,144.44,139.09,141.13,789280
2023-01-25,140.10,142.42,139.80,141.22,323820
2023-01-26,143.99,144.00,140.37,142.35,429920
2023-01-27,142.28,142.93,138.40,138.98,911010
2023-01-30,139.19,140.00,137.52,139.87,855000
2023-01-31,139.69,144.01,139.19,143.26,1610000
2023-02-01,143.83,144.05,139.65,141.54,429060
2023-02-02,141.16,141.17,137.77,138.52,927180
2023-02-03,140.01,140.41,136.48,138.66,654880
2023-02-07,138.34,138.99,135.21,136.11,881010
2023-02-08,135.37,135.51,132.35,133.46,557710
2023-02-09,133.15,135.25,132.03,132.67,274500
2023-02-10,132.55,133.21,130.56,131.28,658580
2023-02-13,133.97,133.97,131.35,132.12,440300
2023-02-14,132.12,132.38,130.31,131.96,1150000
2023-02-15,131.96,131.96,129.82,131.54,617880
2023-02-16,131.44,131.46,130.45,129.76,93300
2023-02-17,129.86,131.60,129.52,131.45,407710
2023-02-20,130.54,131.85,129.34,130.37,37440
2023-02-21,131.18,131.94,130.50,131.42,1150000
2023-02-22,131.74,132.41,131.22,132.22,633950
2023-02-23,132.54,133.12,131.94,132.48,449560
2023-02-24,131.35,135.47,129.83,134.43,494230
2023-02-27,134.54,135.87,133.76,134.12,138080
2023-02-28,133.44,134.18,131.76,132.34,1070000
2023-03-01,131.68,132.93,131.38,132.24,363760
2023-03-02,132.44,133.56,131.64,132.52,381150
2023-03-03,133.45,134.29,132.07,133.08,417400
2023-03-06,132.97,137.41,132.75,136.91,485970
2023-03-07,137.57,139.19,136.10,138.28,1300000
2023-03-08,139.33,142.09,139.33,140.65,441400
2023-03-09,140.99,142.75,140.38,140.76,567600
2023-03-10,142.02,142.50,139.82,140.47,277180
2023-03-13,140.40,143.89,140.40,141.71,631420
2023-03-14,141.28,143.27,139.68,140.17,540920
2023-03-15,141.23,142.60,140.13,142.11,455850
2023-03-16,142.58,142.60,141.22,141.46,672360
2023-03-17,141.19,141.87,140.25,141.56,2880000
2023-03-21,142.55,145.31,142.55,143.72,507750
2023-03-22,143.64,144.76,142.49,143.16,496100
2023-03-23,143.15,144.06,142.20,143.13,892010
2023-03-24,142.89,145.16,142.65,144.76,580630
2023-03-27,145.37,146.13,143.73,143.99,530940
2023-03-28,143.93,143.95,142.23,142.92,858010
2023-03-29,143.00,144.75,142.29,143.43,937150
2023-03-30,144.74,146.60,144.45,144.89,555300
2023-03-31,145.22,147.34,144.44,144.73,984080
2023-04-03,145.99,148.34,145.99,147.03,917750
2023-04-04,147.90,149.25,147.25,147.53,682560
2023-04-05,147.83,149.60,147.54,149.03,528450
2023-04-10,149.03,150.50,148.89,149.49,303740
2023-04-11,150.49,153.37,150.28,151.23,508000
2023-04-12,150.33,151.30,149.98,150.79,1070000
2023-04-13,151.20,151.54,149.70,150.40,1340000
2023-04-14,150.56,150.99,149.59,150.80,417960
2023-04-17,151.20,152.57,149.90,150.40,640560
2023-04-18,151.00,151.91,149.98,150.28,345990
2023-04-19,150.71,152.87,150.31,150.46,632660
2023-04-20,150.87,151.34,150.03,150.47,549420
2023-04-21,150.54,150.68,149.28,150.05,419670
2023-04-24,149.46,152.30,149.46,151.97,462070
2023-04-25,151.47,154.43,150.50,152.27,1030000
2023-04-26,152.02,154.14,150.26,151.06,469360
2023-04-27,152.85,152.85,147.15,148.44,374260
2023-04-28,147.40,149.79,146.00,148.43,786200
2023-05-02,149.38,152.09,146.49,151.72,572920
2023-05-03,152.31,155.28,152.31,153.79,419490
2023-05-04,154.07,156.21,153.52,155.75,457120
2023-05-05,155.70,158.42,155.00,157.22,338920
2023-05-08,164.28,164.28,157.63,160.53,329170
2023-05-09,160.12,161.97,159.25,160.93,441420
2023-05-10,159.46,159.88,158.13,158.33,1230000
2023-05-11,159.19,159.77,157.99,159.16,335940
2023-05-12,159.67,159.76,155.84,156.16,356540
2023-05-15,156.27,158.03,154.46,154.97,449840
2023-05-16,155.00,156.74,155.00,155.27,287860
2023-05-17,156.02,156.48,154.48,155.52,730940
2023-05-18,155.20,157.33,154.50,156.31,599740
2023-05-19,157.07,158.25,156.24,157.72,408550
2023-05-22,158.00,159.59,153.63,154.05,634030
2023-05-23,153.87,155.61,153.04,153.79,965380
2023-05-24,153.18,153.48,151.51,151.72,999400
2023-05-25,156.20,156.20,149.94,151.77,884280
2023-05-26,151.76,152.54,149.16,150.03,870610
2023-05-29,150.26,150.26,145.06,145.72,209030
2023-05-30,149.31,149.50,146.33,148.55,1390000
2023-05-31,148.38,149.14,144.27,145.29,9730000
2023-06-01,144.60,147.86,144.60,146.46,469380
2023-06-02,146.00,148.50,145.67,146.95,570420
2023-06-05,147.17,148.65,146.60,147.75,286620
2023-06-06,147.97,148.63,147.25,147.92,700800
2023-06-07,148.49,151.32,148.02,151.09,2870000
2023-06-08,151.21,153.16,150.06,152.93,768340
2023-06-09,153.20,154.69,152.72,153.45,921100
2023-06-12,153.19,153.47,151.62,152.75,575670
2023-06-13,151.72,153.96,151.12,152.15,706320
2023-06-14,152.51,153.15,150.59,151.58,609520
2023-06-15,151.80,152.69,149.86,151.15,593130
2023-06-16,151.90,152.72,150.07,150.42,2190000
2023-06-19,151.95,152.48,151.53,152.05,58670
2023-06-20,151.56,152.21,150.57,151.04,521890
2023-06-21,149.25,152.32,149.09,151.57,426020
2023-06-22,151.19,151.64,150.48,151.29,293290
2023-06-23,151.64,151.82,148.80,149.07,1130000
2023-06-26,149.13,149.13,145.61,146.54,582990
2023-06-27,146.92,147.16,143.38,144.95,2000000
2023-06-28,144.20,144.95,143.66,144.14,458340
2023-06-29,143.50,144.55,141.65,143.01,252010
2023-06-30,142.65,143.33,140.58,143.08,1040000
2023-07-03,142.72,145.48,142.39,144.02,460490
2023-07-04,145.50,145.50,140.51,140.91,138510
2023-07-05,141.78,142.90,140.14,142.53,956140
2023-07-06,141.74,142.85,140.26,140.74,543350
2023-07-07,140.82,140.82,139.00,140.16,692590
2023-07-10,140.09,140.31,138.16,138.46,546790
2023-07-11,138.16,138.39,132.55,138.22,788500
2023-07-12,138.54,140.01,137.28,139.80,1130000
2023-07-13,140.45,144.03,140.45,143.63,472730
2023-07-14,143.38,143.38,140.72,141.61,407010
2023-07-17,141.60,142.26,139.83,140.36,267660
2023-07-18,140.77,141.42,139.24,140.20,341420
2023-07-19,140.83,141.11,138.58,139.82,796260
2023-07-20,139.00,140.73,138.52,139.53,249230
2023-07-21,139.88,142.00,139.88,141.70,202720
2023-07-24,141.79,141.79,136.60,137.86,449950
2023-07-25,137.85,139.40,137.50,138.85,672270
2023-07-26,139.27,145.00,139.27,143.71,568160
2023-07-27,143.00,143.15,141.02,141.71,543080
2023-07-28,141.10,142.63,140.84,141.64,467160
2023-07-31,142.30,142.79,141.00,141.36,307730
2023-08-01,141.83,142.84,139.81,141.21,351080
2023-08-02,140.96,141.56,140.10,140.36,431950
2023-08-03,140.96,141.57,137.51,139.80,743030
2023-08-04,139.63,140.27,138.68,138.84,310750
2023-08-07,138.61,140.91,138.61,139.93,187380
2023-08-08,140.04,140.04,137.68,138.67,502380
2023-08-09,138.63,141.32,138.14,140.07,522120
2023-08-10,140.44,141.31,140.20,140.58,552650
2023-08-11,140.61,141.61,139.50,139.94,395030
2023-08-14,140.57,141.50,140.33,140.94,711830
2023-08-15,141.19,143.01,141.15,142.50,398410
2023-08-16,142.37,143.94,142.15,143.57,372710
2023-08-17,144.00,145.07,143.16,144.45,757620
2023-08-18,144.51,148.54,144.09,147.84,390470
2023-08-21,147.60,147.61,144.76,145.90,349900
2023-08-22,145.90,146.69,145.39,145.61,340900
2023-08-23,145.27,147.49,145.24,146.16,421240
2023-08-24,146.70,147.70,144.58,145.04,231110
2023-08-25,145.08,146.72,144.57,145.88,303630
2023-08-28,146.57,147.15,145.20,145.47,226200
2023-08-29,145.32,148.26,145.32,147.82,959120
2023-08-30,147.51,150.56,147.51,149.29,1180000
2023-08-31,149.35,149.35,142.89,144.47,2880000
2023-09-01,144.90,145.71,143.69,145.14,367330
2023-09-04,145.14,145.18,140.00,142.09,97950
2023-09-05,141.33,146.31,141.33,145.48,470170
2023-09-06,146.07,148.00,146.07,146.85,431120
2023-09-07,146.98,147.55,143.00,144.17,1860000
2023-09-08,143.11,144.28,142.41,143.58,475510
2023-09-11,143.59,145.49,141.95,142.24,237620
2023-09-12,142.45,142.45,136.85,137.49,429770
2023-09-13,137.64,138.19,136.06,137.95,549690
2023-09-14,138.18,139.75,138.02,138.26,318690
2023-09-15,138.15,138.31,134.93,135.53,2960000
2023-09-18,136.25,137.67,135.34,136.15,506150
2023-09-19,136.61,139.83,136.51,139.44,412950
2023-09-20,139.51,140.39,138.61,139.19,346000
2023-09-21,138.76,138.93,136.25,136.74,312880
2023-09-22,136.39,137.23,135.59,136.01,855860
2023-09-25,136.01,138.00,135.83,136.00,612420
2023-09-26,135.61,135.96,134.40,134.83,621480
2023-09-27,135.01,136.51,132.76,133.81,901440
2023-09-28,133.74,138.22,133.73,138.05,884340
2023-09-29,138.21,138.21,135.64,136.78,553290
2023-10-02,136.37,137.86,134.78,137.59,467070
2023-10-03,137.32,137.77,136.36,137.13,577740
2023-10-04,136.82,137.25,135.82,137.07,321920
2023-10-05,136.76,138.93,135.73,137.82,494310
2023-10-06,138.06,138.06,135.90,136.20,272750
2023-10-09,136.07,136.66,134.66,135.32,186370
2023-10-10,135.13,138.41,134.52,137.23,728620
2023-10-11,136.28,137.03,134.41,135.74,775570
2023-10-12,138.10,138.10,133.01,136.40,1150000
2023-10-13,136.66,136.66,132.15,132.64,440880
2023-10-16,133.67,134.61,133.17,134.29,556260
2023-10-17,134.87,135.58,133.95,135.09,629840
2023-10-18,135.10,135.26,132.30,132.63,304660
2023-10-19,132.15,132.21,129.54,129.80,387680
2023-10-20,128.78,128.80,126.67,126.78,625150
2023-10-23,127.03,130.13,126.78,129.93,408840
2023-10-24,130.42,134.59,129.87,133.57,596560
2023-10-25,133.12,134.90,130.37,134.60,1040000
2023-10-26,135.00,139.12,135.00,138.30,324860
2023-10-27,138.64,140.65,135.13,135.77,416760
2023-10-30,138.62,140.89,138.07,139.91,719630
2023-10-31,139.87,139.87,136.32,136.79,471250
2023-11-01,137.50,138.96,136.20,136.58,232180
2023-11-03,142.00,143.15,136.59,142.47,661600
2023-11-06,142.46,144.58,142.43,143.71,588110
2023-11-07,143.43,145.15,143.23,144.32,622750
2023-11-08,145.00,146.68,144.62,145.89,399610
2023-11-09,145.72,147.41,144.46,147.13,339410
2023-11-10,146.23,146.55,144.08,145.65,293200
2023-11-13,146.55,147.96,146.16,146.46,251240
2023-11-14,146.74,148.27,145.38,147.78,461540
2023-11-15,148.00,148.26,145.07,145.76,840950
2023-11-16,145.18,146.82,144.07,146.30,485110
2023-11-17,147.03,147.15,144.85,145.50,394520
2023-11-21,146.00,146.99,144.95,145.62,490170
2023-11-22,145.61,147.49,145.61,146.87,548590
2023-11-23,146.94,148.86,146.07,147.93,95910
2023-11-24,146.95,151.41,144.82,149.23,303150
2023-11-27,149.23,149.95,146.23,146.62,538250
2023-11-28,146.70,147.32,144.57,145.68,544540
2023-11-29,145.70,147.83,144.09,145.05,445990
2023-11-30,144.77,147.29,143.82,145.98,3770000
2023-12-01,145.98,148.44,145.29,147.94,338190
2023-12-04,147.92,152.00,147.43,150.60,501420
2023-12-05,149.84,152.21,149.55,151.71,193370
2023-12-06,151.45,153.53,151.39,153.13,279920
2023-12-07,154.70,155.10,150.91,153.94,412190
2023-12-08,153.28,155.14,152.23,153.90,295280
2023-12-11,153.97,157.56,153.59,156.91,389640
2023-12-13,157.00,161.49,157.00,160.86,611900
2023-12-14,161.87,165.40,161.48,164.85,1140000
2023-12-15,164.99,168.48,164.99,167.17,2220000
2023-12-18,166.70,168.41,165.21,167.84,303050
2023-12-19,168.23,169.53,167.35,168.31,418910
2023-12-20,167.86,168.20,164.72,165.32,589740
2023-12-21,167.00,167.00,162.82,163.50,210630
2023-12-22,163.55,164.88,161.53,161.99,121460
2023-12-26,161.60,163.39,161.48,162.63,71130
2023-12-27,162.46,163.64,161.89,162.23,311020
2023-12-28,163.12,163.12,159.15,160.86,180700
2023-12-29,160.04,161.61,159.70,160.97,117440
2024-01-02,159.95,160.96,158.03,158.71,426770
2024-01-03,158.16,158.89,155.79,156.11,356040
2024-01-04,155.99,156.63,153.50,154.30,310460
2024-01-05,153.44,153.99,151.03,153.46,522020
2024-01-08,154.19,154.41,151.25,151.51,292800
2024-01-09,151.28,153.75,150.96,153.08,1430000
2024-01-10,153.00,153.98,152.40,153.29,486340
2024-01-11,153.35,153.89,151.77,152.04,456910
2024-01-12,154.38,158.00,154.38,156.94,245110
2024-01-15,152.28,156.42,152.28,155.06,23500
2024-01-16,156.00,157.76,155.85,156.73,336000
2024-01-17,157.35,157.46,155.41,156.30,669160
2024-01-18,157.57,157.95,154.67,155.97,294010
2024-01-19,156.48,156.48,154.57,156.11,292550
2024-01-22,156.10,156.51,154.09,154.33,227000
2024-01-23,154.34,157.86,154.34,157.11,261980
2024-01-24,160.00,160.00,154.75,155.11,437790
2024-01-25,155.00,157.34,153.92,156.66,728630
2024-01-26,156.55,159.83,154.73,157.86,1170000
2024-01-29,158.53,160.54,157.25,160.20,655700
2024-01-30,159.89,160.55,158.22,159.98,734840
2024-01-31,159.59,165.70,159.07,163.86,1720000
2024-02-01,163.04,167.76,163.04,167.04,588590
2024-02-02,167.69,176.66,167.69,175.93,475490
2024-02-06,171.61,171.68,167.04,167.43,972060
2024-02-07,167.78,170.03,165.71,166.76,639630
2024-02-08,167.07,168.49,166.96,167.73,533960
2024-02-09,167.66,167.99,166.42,166.93,440420
2024-02-12,167.33,168.45,165.45,167.43,239010
2024-02-13,166.96,169.03,166.44,167.16,365380
2024-02-14,167.55,168.90,167.02,167.69,359440
2024-02-15,167.85,172.20,167.85,170.91,336030
2024-02-16,171.82,173.27,170.07,172.15,266320
2024-02-19,172.13,183.49,171.07,178.81,161020
2024-02-20,175.71,177.90,171.15,171.96,630950
2024-02-21,171.36,172.15,169.59,171.34,436910
2024-02-22,171.74,173.44,169.11,172.45,228490
2024-02-23,172.99,172.99,166.23,169.67,348950
2024-02-26,169.34,169.82,168.28,168.54,305400
2024-02-27,168.54,173.20,168.18,171.37,497630
2024-02-28,169.63,170.37,163.52,164.82,529530
2024-02-29,166.49,168.71,164.98,166.36,1250000
2024-03-01,165.99,166.77,164.41,164.61,390180
2024-03-04,164.43,165.15,161.91,162.14,334990
2024-03-05,162.97,165.78,162.97,164.58,384290
2024-03-06,165.48,167.76,162.08,162.61,415490
2024-03-07,162.97,163.45,161.08,162.61,234850
2024-03-08,161.76,162.46,159.80,160.99,224930
2024-03-11,161.09,163.07,160.29,161.74,204350
2024-03-12,162.85,166.00,162.62,165.14,357470
2024-03-13,164.61,166.81,164.12,166.38,609710
2024-03-14,166.33,168.31,165.66,166.60,407790
2024-03-15,167.00,167.47,163.38,164.26,5030000
2024-03-19,165.00,166.00,161.95,162.23,732410
2024-03-20,163.20,164.51,161.97,163.71,353870
2024-03-21,164.23,165.61,162.04,162.38,272000
2024-03-22,162.55,162.96,160.20,162.23,1510000
2024-03-25,162.36,162.36,158.00,158.33,229900
2024-03-26,159.53,160.80,158.73,159.68,253790
2024-03-27,160.17,160.88,158.01,160.38,441320
2024-04-01,160.99,162.26,158.56,160.14,572810
2024-04-02,160.07,160.07,154.80,157.95,671660
2024-04-03,157.90,159.85,155.02,155.28,505880
2024-04-04,155.68,159.89,155.46,159.60,974070
2024-04-05,159.00,159.66,156.58,157.32,437770
2024-04-08,156.05,158.49,155.65,156.94,234190
2024-04-09,156.29,157.93,154.67,155.23,264530
2024-04-10,155.24,155.24,152.42,154.14,516030
2024-04-11,154.78,156.92,152.88,156.66,658930
2024-04-12,157.25,163.53,157.12,162.58,777470
2024-04-15,163.00,163.00,158.48,158.96,581610
2024-04-16,158.94,159.04,156.65,158.39,553840
2024-04-17,159.00,159.00,155.18,155.66,412510
2024-04-18,155.69,159.65,155.69,159.27,822250
2024-04-19,161.38,162.20,159.34,159.92,223820
2024-04-22,160.29,163.64,159.37,162.90,469080
2024-04-23,162.57,162.75,158.95,160.25,502430
2024-04-24,160.66,166.00,159.82,163.33,678570
2024-04-25,167.00,170.93,163.50,170.01,553160
2024-04-26,170.87,172.02,169.30,171.17,353650
2024-04-29,171.74,172.07,169.47,171.40,317910
2024-04-30,171.28,171.99,169.49,169.95,536190
2024-05-02,167.75,167.75,164.94,166.38,1120000
2024-05-03,165.95,168.57,165.36,166.98,833860
2024-05-06,167.11,167.27,162.82,163.49,371750
2024-05-07,163.78,168.46,163.27,167.79,415040
2024-05-08,167.79,169.40,167.01,168.30,417580
2024-05-09,168.51,171.00,168.51,169.61,381940
2024-05-10,169.17,169.95,167.56,168.25,412370
2024-05-13,168.15,170.80,167.93,169.56,177130
2024-05-14,169.79,170.32,168.51,169.09,310480
2024-05-15,169.00,170.84,167.22,167.94,424110
2024-05-16,166.60,166.60,160.74,163.76,531680
2024-05-17,163.71,163.84,161.81,162.32,451370
2024-05-20,162.32,162.32,160.34,161.60,324580
2024-05-21,161.59,161.93,159.05,161.51,390800
2024-05-22,161.53,161.53,157.48,159.23,482520
2024-05-23,158.20,161.20,158.11,160.96,752520
2024-05-24,161.23,161.24,158.00,158.23,367900
2024-05-27,157.48,158.05,153.47,155.68,172390
2024-05-28,156.90,159.47,156.85,158.32,482630
2024-05-29,158.20,162.33,157.34,160.67,781530
2024-05-30,160.53,161.83,158.60,160.71,569330
2024-05-31,160.38,160.88,157.35,158.31,5920000
2024-06-03,158.60,162.30,155.66,156.47,1100000
2024-06-04,157.84,162.00,155.64,161.52,1320000
2024-06-05,161.52,164.30,159.26,163.16,848320
2024-06-06,163.37,167.44,163.27,165.58,895060
2024-06-07,164.98,167.37,164.19,165.30,571370
2024-06-10,166.68,167.28,161.23,161.50,655250
2024-06-11,160.74,163.66,160.42,162.24,729000
2024-06-12,163.85,165.83,161.26,161.94,844220
2024-06-13,161.12,161.67,157.92,158.44,521770
2024-06-14,158.67,159.17,155.22,156.68,365710
2024-06-17,157.50,157.54,155.00,156.64,209960
